"","x","y","count"
"1",0,0,0
"2",0.25,0,0
"3",0.5,0,0
"4",0.75,0,0
"5",1,0,0
"6",1.25,0,0
"7",1.5,0,0
"8",1.75,0,0
"9",2,0,1
"10",2.25,0,1
"11",2.5,0,1
"12",2.75,0,1
"13",3,0,1
"14",3.25,0,1
"15",3.5,0,1
"16",3.75,0,1
"17",4,0,1
"18",4.25,0,1
"19",4.5,0,1
"20",4.75,0,1
"21",5,0,1
"22",5.25,0,1
"23",5.5,0,1
"24",5.75,0,1
"25",6,0,2
"26",6.25,0,2
"27",6.5,0,2
"28",6.75,0,2
"29",7,0,2
"30",7.25,0,2
"31",7.5,0,2
"32",7.75,0,2
"33",8,0,2
"34",8.25,0,2
"35",8.5,0,2
"36",8.75,0,2
"37",9,0,2
"38",9.25,0,2
"39",9.5,0,2
"40",9.75,0,2
"41",10,0,2
"42",10.25,0,2
"43",10.5,0,2
"44",10.75,0,2
"45",11,0,2
"46",11.25,0,2
"47",11.5,0,2
"48",11.75,0,2
"49",12,0,2
"50",12.25,0,2
"51",12.5,0,2
"52",12.75,0,2
"53",13,0,2
"54",13.25,0,2
"55",13.5,0,2
"56",13.75,0,2
"57",14,0,2
"58",14.25,0,2
"59",14.5,0,2
"60",14.75,0,2
"61",15,0,2
"62",15.25,0,2
"63",15.5,0,2
"64",15.75,0,2
"65",16,0,2
"66",16.25,0,2
"67",16.5,0,2
"68",16.75,0,2
"69",17,0,2
"70",17.25,0,2
"71",17.5,0,2
"72",17.75,0,2
"73",18,0,2
"74",18.25,0,2
"75",18.5,0,2
"76",18.75,0,2
"77",19,0,2
"78",19.25,0,2
"79",19.5,0,2
"80",19.75,0,2
"81",20,0,2
"82",20.25,0,2
"83",20.5,0,2
"84",20.75,0,2
"85",21,0,2
"86",21.25,0,2
"87",21.5,0,2
"88",21.75,0,2
"89",22,0,2
"90",22.25,0,2
"91",22.5,0,2
"92",22.75,0,2
"93",23,0,2
"94",23.25,0,2
"95",23.5,0,2
"96",23.75,0,2
"97",24,0,2
"98",24.25,0,2
"99",24.5,0,2
"100",24.75,0,2
"101",25,0,2
"102",25.25,0,2
"103",25.5,0,2
"104",25.75,0,2
"105",26,0,2
"106",26.25,0,2
"107",26.5,0,2
"108",26.75,0,2
"109",27,0,2
"110",27.25,0,2
"111",27.5,0,2
"112",27.75,0,2
"113",28,0,2
"114",28.25,0,2
"115",28.5,0,2
"116",28.75,0,2
"117",29,0,2
"118",29.25,0,2
"119",29.5,0,2
"120",29.75,0,2
"121",30,0,2
"122",30.25,0,2
"123",30.5,0,2
"124",30.75,0,2
"125",31,0,2
"126",31.25,0,2
"127",31.5,0,2
"128",31.75,0,2
"129",32,0,2
"130",32.25,0,2
"131",32.5,0,2
"132",32.75,0,2
"133",33,0,2
"134",33.25,0,2
"135",33.5,0,2
"136",33.75,0,1
"137",34,0,1
"138",34.25,0,1
"139",34.5,0,1
"140",34.75,0,1
"141",35,0,1
"142",35.25,0,1
"143",35.5,0,1
"144",35.75,0,1
"145",36,0,1
"146",36.25,0,1
"147",36.5,0,1
"148",36.75,0,1
"149",37,0,1
"150",37.25,0,1
"151",37.5,0,1
"152",37.75,0,1
"153",38,0,1
"154",38.25,0,1
"155",38.5,0,1
"156",38.75,0,1
"157",39,0,1
"158",39.25,0,1
"159",39.5,0,1
"160",39.75,0,1
"161",40,0,1
"162",40.25,0,1
"163",40.5,0,1
"164",40.75,0,1
"165",41,0,1
"166",41.25,0,1
"167",41.5,0,1
"168",41.75,0,1
"169",42,0,1
"170",42.25,0,1
"171",42.5,0,1
"172",42.75,0,1
"173",43,0,1
"174",43.25,0,1
"175",43.5,0,1
"176",43.75,0,1
"177",44,0,1
"178",44.25,0,1
"179",44.5,0,1
"180",44.75,0,1
"181",45,0,1
"182",45.25,0,1
"183",45.5,0,1
"184",45.75,0,1
"185",46,0,1
"186",46.25,0,1
"187",46.5,0,1
"188",46.75,0,1
"189",47,0,1
"190",47.25,0,1
"191",47.5,0,1
"192",47.75,0,1
"193",48,0,1
"194",48.25,0,1
"195",48.5,0,1
"196",48.75,0,1
"197",49,0,1
"198",49.25,0,1
"199",49.5,0,1
"200",49.75,0,1
"201",50,0,1
"202",50.25,0,1
"203",50.5,0,1
"204",50.75,0,1
"205",51,0,1
"206",51.25,0,1
"207",51.5,0,1
"208",51.75,0,1
"209",52,0,1
"210",52.25,0,1
"211",52.5,0,1
"212",52.75,0,1
"213",53,0,1
"214",53.25,0,1
"215",53.5,0,1
"216",53.75,0,1
"217",54,0,1
"218",54.25,0,1
"219",54.5,0,1
"220",54.75,0,1
"221",55,0,1
"222",55.25,0,1
"223",55.5,0,1
"224",55.75,0,1
"225",56,0,1
"226",56.25,0,1
"227",56.5,0,1
"228",56.75,0,1
"229",57,0,1
"230",57.25,0,1
"231",57.5,0,1
"232",57.75,0,1
"233",58,0,1
"234",58.25,0,1
"235",58.5,0,1
"236",58.75,0,1
"237",59,0,1
"238",59.25,0,1
"239",59.5,0,1
"240",59.75,0,1
"241",60,0,1
"242",60.25,0,1
"243",60.5,0,1
"244",60.75,0,1
"245",61,0,1
"246",61.25,0,1
"247",61.5,0,1
"248",61.75,0,1
"249",62,0,1
"250",62.25,0,1
"251",62.5,0,1
"252",62.75,0,1
"253",63,0,1
"254",63.25,0,1
"255",63.5,0,1
"256",63.75,0,1
"257",64,0,1
"258",64.25,0,1
"259",64.5,0,1
"260",64.75,0,1
"261",65,0,1
"262",65.25,0,1
"263",65.5,0,1
"264",65.75,0,1
"265",66,0,1
"266",66.25,0,1
"267",66.5,0,1
"268",66.75,0,1
"269",67,0,1
"270",67.25,0,1
"271",67.5,0,1
"272",67.75,0,1
"273",68,0,1
"274",68.25,0,1
"275",68.5,0,1
"276",68.75,0,1
"277",69,0,1
"278",69.25,0,1
"279",69.5,0,1
"280",69.75,0,1
"281",70,0,1
"282",70.25,0,1
"283",70.5,0,1
"284",70.75,0,1
"285",71,0,1
"286",71.25,0,1
"287",71.5,0,1
"288",71.75,0,1
"289",72,0,1
"290",72.25,0,1
"291",72.5,0,1
"292",72.75,0,1
"293",73,0,1
"294",73.25,0,1
"295",73.5,0,1
"296",73.75,0,1
"297",74,0,1
"298",74.25,0,1
"299",74.5,0,1
"300",74.75,0,1
"301",75,0,1
"302",75.25,0,1
"303",75.5,0,1
"304",75.75,0,1
"305",76,0,1
"306",76.25,0,1
"307",76.5,0,1
"308",76.75,0,1
"309",77,0,1
"310",77.25,0,1
"311",77.5,0,1
"312",77.75,0,1
"313",78,0,1
"314",78.25,0,1
"315",78.5,0,1
"316",78.75,0,1
"317",79,0,1
"318",79.25,0,1
"319",79.5,0,1
"320",79.75,0,1
"321",80,0,1
"322",80.25,0,1
"323",80.5,0,1
"324",80.75,0,1
"325",81,0,1
"326",81.25,0,1
"327",81.5,0,1
"328",81.75,0,1
"329",82,0,1
"330",82.25,0,1
"331",82.5,0,1
"332",82.75,0,1
"333",83,0,1
"334",83.25,0,1
"335",83.5,0,1
"336",83.75,0,1
"337",84,0,1
"338",84.25,0,1
"339",84.5,0,1
"340",84.75,0,1
"341",85,0,1
"342",85.25,0,1
"343",85.5,0,1
"344",85.75,0,0
"345",86,0,0
"346",86.25,0,0
"347",86.5,0,0
"348",86.75,0,0
"349",87,0,0
"350",87.25,0,0
"351",87.5,0,0
"352",87.75,0,0
"353",88,0,0
"354",88.25,0,0
"355",88.5,0,0
"356",88.75,0,0
"357",89,0,0
"358",89.25,0,0
"359",89.5,0,0
"360",89.75,0,0
"361",90,0,0
"362",90.25,0,0
"363",90.5,0,0
"364",90.75,0,0
"365",91,0,0
"366",91.25,0,0
"367",91.5,0,0
"368",91.75,0,0
"369",92,0,0
"370",92.25,0,0
"371",92.5,0,0
"372",92.75,0,0
"373",93,0,0
"374",93.25,0,0
"375",93.5,0,0
"376",93.75,0,0
"377",94,0,0
"378",94.25,0,0
"379",94.5,0,0
"380",94.75,0,0
"381",95,0,0
"382",95.25,0,0
"383",95.5,0,0
"384",95.75,0,0
"385",96,0,0
"386",96.25,0,0
"387",96.5,0,0
"388",96.75,0,0
"389",97,0,0
"390",97.25,0,0
"391",97.5,0,0
"392",97.75,0,0
"393",98,0,0
"394",98.25,0,0
"395",98.5,0,0
"396",98.75,0,0
"397",99,0,0
"398",99.25,0,0
"399",99.5,0,0
"400",99.75,0,0
"401",100,0,0
"402",0,0.25,0
"403",0.25,0.25,0
"404",0.5,0.25,0
"405",0.75,0.25,0
"406",1,0.25,0
"407",1.25,0.25,0
"408",1.5,0.25,0
"409",1.75,0.25,0
"410",2,0.25,1
"411",2.25,0.25,1
"412",2.5,0.25,1
"413",2.75,0.25,1
"414",3,0.25,1
"415",3.25,0.25,1
"416",3.5,0.25,1
"417",3.75,0.25,1
"418",4,0.25,1
"419",4.25,0.25,1
"420",4.5,0.25,1
"421",4.75,0.25,1
"422",5,0.25,1
"423",5.25,0.25,1
"424",5.5,0.25,1
"425",5.75,0.25,1
"426",6,0.25,2
"427",6.25,0.25,2
"428",6.5,0.25,2
"429",6.75,0.25,2
"430",7,0.25,2
"431",7.25,0.25,2
"432",7.5,0.25,2
"433",7.75,0.25,2
"434",8,0.25,2
"435",8.25,0.25,2
"436",8.5,0.25,2
"437",8.75,0.25,2
"438",9,0.25,2
"439",9.25,0.25,2
"440",9.5,0.25,2
"441",9.75,0.25,2
"442",10,0.25,2
"443",10.25,0.25,2
"444",10.5,0.25,2
"445",10.75,0.25,2
"446",11,0.25,2
"447",11.25,0.25,2
"448",11.5,0.25,2
"449",11.75,0.25,2
"450",12,0.25,2
"451",12.25,0.25,2
"452",12.5,0.25,2
"453",12.75,0.25,2
"454",13,0.25,2
"455",13.25,0.25,2
"456",13.5,0.25,2
"457",13.75,0.25,2
"458",14,0.25,2
"459",14.25,0.25,2
"460",14.5,0.25,2
"461",14.75,0.25,2
"462",15,0.25,2
"463",15.25,0.25,2
"464",15.5,0.25,2
"465",15.75,0.25,2
"466",16,0.25,2
"467",16.25,0.25,2
"468",16.5,0.25,2
"469",16.75,0.25,2
"470",17,0.25,2
"471",17.25,0.25,2
"472",17.5,0.25,2
"473",17.75,0.25,2
"474",18,0.25,2
"475",18.25,0.25,2
"476",18.5,0.25,2
"477",18.75,0.25,2
"478",19,0.25,2
"479",19.25,0.25,2
"480",19.5,0.25,2
"481",19.75,0.25,2
"482",20,0.25,2
"483",20.25,0.25,2
"484",20.5,0.25,2
"485",20.75,0.25,2
"486",21,0.25,2
"487",21.25,0.25,2
"488",21.5,0.25,2
"489",21.75,0.25,2
"490",22,0.25,2
"491",22.25,0.25,2
"492",22.5,0.25,2
"493",22.75,0.25,2
"494",23,0.25,2
"495",23.25,0.25,2
"496",23.5,0.25,2
"497",23.75,0.25,2
"498",24,0.25,2
"499",24.25,0.25,2
"500",24.5,0.25,2
"501",24.75,0.25,2
"502",25,0.25,2
"503",25.25,0.25,2
"504",25.5,0.25,2
"505",25.75,0.25,2
"506",26,0.25,2
"507",26.25,0.25,2
"508",26.5,0.25,2
"509",26.75,0.25,2
"510",27,0.25,2
"511",27.25,0.25,2
"512",27.5,0.25,2
"513",27.75,0.25,2
"514",28,0.25,2
"515",28.25,0.25,2
"516",28.5,0.25,2
"517",28.75,0.25,2
"518",29,0.25,2
"519",29.25,0.25,2
"520",29.5,0.25,2
"521",29.75,0.25,2
"522",30,0.25,2
"523",30.25,0.25,2
"524",30.5,0.25,2
"525",30.75,0.25,2
"526",31,0.25,2
"527",31.25,0.25,2
"528",31.5,0.25,2
"529",31.75,0.25,2
"530",32,0.25,2
"531",32.25,0.25,2
"532",32.5,0.25,2
"533",32.75,0.25,2
"534",33,0.25,2
"535",33.25,0.25,2
"536",33.5,0.25,2
"537",33.75,0.25,1
"538",34,0.25,1
"539",34.25,0.25,1
"540",34.5,0.25,1
"541",34.75,0.25,1
"542",35,0.25,1
"543",35.25,0.25,1
"544",35.5,0.25,1
"545",35.75,0.25,1
"546",36,0.25,1
"547",36.25,0.25,1
"548",36.5,0.25,1
"549",36.75,0.25,1
"550",37,0.25,1
"551",37.25,0.25,1
"552",37.5,0.25,1
